ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Tuyuka-105-rub-1-1,Tuyuka-105-rub-1,t.u.u._.s.ã.k.ẽ,105-rub-87,false,expert,Chacon2014,t u u + s ã k ẽ,expert,Chacon2014
Wanano-105-rub-1-1,Wanano-105-rub-1,th.u._.s.a.ʔk.a,105-rub-87,false,expert,Chacon2014,tʰ u - + s a ˀk a,expert,Chacon2014
Prototucanoan-105-rub-1-1,Prototucanoan-105-rub-1,s.ĩ.kʔ.e,105-rub-87,false,expert,Chacon2014,- - - - s ĩ kˀ e,expert,Chacon2014
Barasano-81-monkeysp-1-1,Barasano-81-monkeysp-1,i.t∫.i.k.a.m.u,81-monkeysp-88,false,expert,Chacon2014,( - - - - - ) - i tʃ i ( k a m u - - ),expert,Chacon2014
Karapan-81-monkeysp-1-1,Karapan-81-monkeysp-1,s.i.i,81-monkeysp-88,false,expert,Chacon2014,( - - - - - ) s i - i ( - - - - - - ),expert,Chacon2014
Koreguahe-81-monkeysp-1-1,Koreguahe-81-monkeysp-1,s.i.s.i.k.o.ʔr.o.r.o,81-monkeysp-88,false,expert,Chacon2014,( - - - - - ) s i s i ( k o ˀɾ o ɾ o ),expert,Chacon2014
Kubeo-81-monkeysp-1-1,Kubeo-81-monkeysp-1,h.i.h.i.j.o,81-monkeysp-88,false,expert,Chacon2014,( - - - - - ) h i h i ( j o - - - - ),expert,Chacon2014
Maihiki-81-monkeysp-1-1,Maihiki-81-monkeysp-1,t∫.i.t∫.i,81-monkeysp-88,false,expert,Chacon2014,( - - - - - ) tʃ i tʃ i ( - - - - - - ),expert,Chacon2014
Siona-81-monkeysp-1-1,Siona-81-monkeysp-1,s.i.s.i,81-monkeysp-88,false,expert,Chacon2014,( - - - - - ) s i s i ( - - - - - - ),expert,Chacon2014
Wanano-81-monkeysp-1-1,Wanano-81-monkeysp-1,m.ẽ.n.ẽ._.ĩ.ʔs.ĩ,81-monkeysp-88,false,expert,Chacon2014,( m ẽ n ẽ + ) - ĩ ˀs ĩ ( - - - - - - ),expert,Chacon2014
Prototucanoan-81-monkeysp-1-1,Prototucanoan-81-monkeysp-1,s.i.s.i,81-monkeysp-88,false,expert,Chacon2014,( - - - - - ) s i s i ( - - - - - - ),expert,Chacon2014
Barasano-121-tosmokemeat-1-1,Barasano-121-tosmokemeat-1,t∫.e.t∫.o,121-tosmokemeat-89,false,expert,Chacon2014,tʃ e tʃ o - -,expert,Chacon2014
Desano-121-tosmokemeat-1-1,Desano-121-tosmokemeat-1,s.i.j.u,121-tosmokemeat-89,false,expert,Chacon2014,s i j u - -,expert,Chacon2014
Karapan-121-tosmokemeat-1-1,Karapan-121-tosmokemeat-1,s.i.s.o,121-tosmokemeat-89,false,expert,Chacon2014,s i s o - -,expert,Chacon2014
Koreguahe-121-tosmokemeat-1-1,Koreguahe-121-tosmokemeat-1,s.ɨ.j.o,121-tosmokemeat-89,false,expert,Chacon2014,s ɨ j o - -,expert,Chacon2014
Kubeo-121-tosmokemeat-1-1,Kubeo-121-tosmokemeat-1,h.ɨ.j.o.w.a,121-tosmokemeat-89,false,expert,Chacon2014,h ɨ j o w a,expert,Chacon2014
Kueretu-121-tosmokemeat-1-1,Kueretu-121-tosmokemeat-1,ã.s.ɨ,121-tosmokemeat-89,false,expert,Chacon2014,- ã s ɨ - -,expert,Chacon2014
Maihiki-121-tosmokemeat-1-1,Maihiki-121-tosmokemeat-1,s.ɨ.j.o,121-tosmokemeat-89,false,expert,Chacon2014,s ɨ j o - -,expert,Chacon2014
Sekoya-121-tosmokemeat-1-1,Sekoya-121-tosmokemeat-1,s.ɨ.j.o,121-tosmokemeat-89,false,expert,Chacon2014,s ɨ j o - -,expert,Chacon2014
Siona-121-tosmokemeat-1-1,Siona-121-tosmokemeat-1,s.ẽ.j.o,121-tosmokemeat-89,false,expert,Chacon2014,s ẽ j o - -,expert,Chacon2014
Tukano-121-tosmokemeat-1-1,Tukano-121-tosmokemeat-1,s.ɨ.ʔs.o,121-tosmokemeat-89,false,expert,Chacon2014,s ɨ ˀs o - -,expert,Chacon2014
Wanano-121-tosmokemeat-1-1,Wanano-121-tosmokemeat-1,s.ɨ.s.o,121-tosmokemeat-89,false,expert,Chacon2014,s ɨ s o - -,expert,Chacon2014
Yupua-121-tosmokemeat-1-1,Yupua-121-tosmokemeat-1,s.i.j.u,121-tosmokemeat-89,false,expert,Chacon2014,s i j u - -,expert,Chacon2014
Prototucanoan-121-tosmokemeat-1-1,Prototucanoan-121-tosmokemeat-1,s.ɨ.ʔj.o,121-tosmokemeat-89,false,expert,Chacon2014,s ɨ ˀj o - -,expert,Chacon2014
Desano-6-back-1-1,Desano-6-back-1,s.ũ.ŋ.ũ,6-back-90,false,expert,Chacon2014,s ũ ŋ ũ,expert,Chacon2014
Karapan-6-back-1-1,Karapan-6-back-1,h.õ.k.ɨ̃,6-back-90,false,expert,Chacon2014,h õ k ɨ̃,expert,Chacon2014
Koreguahe-6-back-1-1,Koreguahe-6-back-1,s.õ.kh.ɨ,6-back-90,false,expert,Chacon2014,s õ kʰ ɨ,expert,Chacon2014
Tukano-6-back-1-1,Tukano-6-back-1,s.ũ.k.ũ,6-back-90,false,expert,Chacon2014,s ũ k ũ,expert,Chacon2014
Tuyuka-6-back-1-1,Tuyuka-6-back-1,s.u.k.u,6-back-90,false,expert,Chacon2014,s u k u,expert,Chacon2014
Wanano-6-back-1-1,Wanano-6-back-1,s.ũ.k.ũ,6-back-90,false,expert,Chacon2014,s ũ k ũ,expert,Chacon2014
Prototucanoan-6-back-1-1,Prototucanoan-6-back-1,s.õ.k.ɨ,6-back-90,false,expert,Chacon2014,s õ k ɨ,expert,Chacon2014
Barasano-100-pot-1-1,Barasano-100-pot-1,t∫.o.t.ɨ,100-pot-91,false,expert,Chacon2014,tʃ o t ɨ,expert,Chacon2014
Desano-100-pot-1-1,Desano-100-pot-1,s.o.d.o,100-pot-91,false,expert,Chacon2014,s o d o,expert,Chacon2014
Karapan-100-pot-1-1,Karapan-100-pot-1,h.o.t.ɨ,100-pot-91,false,expert,Chacon2014,h o t ɨ,expert,Chacon2014
Koreguahe-100-pot-1-1,Koreguahe-100-pot-1,th.o.th.o,100-pot-91,false,expert,Chacon2014,tʰ o tʰ o,expert,Chacon2014
Kubeo-100-pot-1-1,Kubeo-100-pot-1,h.o.d.o,100-pot-91,false,expert,Chacon2014,h o d o,expert,Chacon2014
Maihiki-100-pot-1-1,Maihiki-100-pot-1,t.o.t.o,100-pot-91,false,expert,Chacon2014,t o t o,expert,Chacon2014
Sekoya-100-pot-1-1,Sekoya-100-pot-1,s.o.t.o,100-pot-91,false,expert,Chacon2014,s o t o,expert,Chacon2014
Siona-100-pot-1-1,Siona-100-pot-1,s.o.t.o,100-pot-91,false,expert,Chacon2014,s o t o,expert,Chacon2014
Tanimuka-100-pot-1-1,Tanimuka-100-pot-1,h.o.t.o,100-pot-91,false,expert,Chacon2014,h o t o,expert,Chacon2014
Tukano-100-pot-1-1,Tukano-100-pot-1,s.ɨ.t.ɨ,100-pot-91,false,expert,Chacon2014,s ɨ t ɨ,expert,Chacon2014
Tuyuka-100-pot-1-1,Tuyuka-100-pot-1,s.o.t.ɨ,100-pot-91,false,expert,Chacon2014,s o t ɨ,expert,Chacon2014
Wanano-100-pot-1-1,Wanano-100-pot-1,s.i.t.u,100-pot-91,false,expert,Chacon2014,s i t u,expert,Chacon2014
Prototucanoan-100-pot-1-1,Prototucanoan-100-pot-1,s.o.t,100-pot-91,false,expert,Chacon2014,s o t -,expert,Chacon2014
Barasano-102-red-1-1,Barasano-102-red-1,t∫.ũ.ã,102-red-92,false,expert,Chacon2014,tʃ ũ - ã,expert,Chacon2014
Karapan-102-red-1-1,Karapan-102-red-1,h.õ.a,102-red-92,false,expert,Chacon2014,h õ - a,expert,Chacon2014
Kubeo-102-red-1-1,Kubeo-102-red-1,h.ũ.ã,102-red-92,false,expert,Chacon2014,h ũ - ã,expert,Chacon2014
Tanimuka-102-red-1-1,Tanimuka-102-red-1,h.ũ.ã,102-red-92,false,expert,Chacon2014,h ũ - ã,expert,Chacon2014
Tukano-102-red-1-1,Tukano-102-red-1,s.õ.ʔ.ã,102-red-92,false,expert,Chacon2014,s õ ʔ ã,expert,Chacon2014
Tuyuka-102-red-1-1,Tuyuka-102-red-1,s.õ.ã,102-red-92,false,expert,Chacon2014,s õ - ã,expert,Chacon2014
Wanano-102-red-1-1,Wanano-102-red-1,s.õ.ʔ.ã,102-red-92,false,expert,Chacon2014,s õ ʔ ã,expert,Chacon2014
Prototucanoan-102-red-1-1,Prototucanoan-102-red-1,s.õ.ʔ.a,102-red-92,false,expert,Chacon2014,s õ ʔ a,expert,Chacon2014
Desano-104-root-1-1,Desano-104-root-1,n.ũ.ŋ.ũ,104-root-93,false,expert,Chacon2014,n ũ ŋ ũ,expert,Chacon2014
Karapan-104-root-1-1,Karapan-104-root-1,n.ɨ̃.ʔk.õ,104-root-93,false,expert,Chacon2014,n ɨ̃ ˀk õ,expert,Chacon2014
Kubeo-104-root-1-1,Kubeo-104-root-1,n.ɨ̃.õ,104-root-93,false,expert,Chacon2014,n ɨ̃ - õ,expert,Chacon2014
Tanimuka-104-root-1-1,Tanimuka-104-root-1,r.ĩ.k.õ,104-root-93,false,expert,Chacon2014,ɾ ĩ k õ,expert,Chacon2014
Tukano-104-root-1-1,Tukano-104-root-1,n.ɨ̃.ʔk.õ,104-root-93,false,expert,Chacon2014,n ɨ̃ ˀk õ,expert,Chacon2014
Tuyuka-104-root-1-1,Tuyuka-104-root-1,n.ɨ̃.k.õ,104-root-93,false,expert,Chacon2014,n ɨ̃ k õ,expert,Chacon2014
Wanano-104-root-1-1,Wanano-104-root-1,n.ɨ̃.ʔk.õ,104-root-93,false,expert,Chacon2014,n ɨ̃ ˀk õ,expert,Chacon2014
Prototucanoan-104-root-1-1,Prototucanoan-104-root-1,tʔ.ɨ̃.kʔ.o,104-root-93,false,expert,Chacon2014,tˀ ɨ̃ kˀ o,expert,Chacon2014
Barasano-58-heavy-1-1,Barasano-58-heavy-1,r.ɨ̃.k.ɨ̃,58-heavy-94,false,expert,Chacon2014,ɾ ɨ̃ k ɨ̃,expert,Chacon2014
Desano-58-heavy-1-1,Desano-58-heavy-1,n.ɨ̃.k.ɨ̃,58-heavy-94,false,expert,Chacon2014,n ɨ̃ k ɨ̃,expert,Chacon2014
Karapan-58-heavy-1-1,Karapan-58-heavy-1,n.ɨ̃.k.ɨ̃,58-heavy-94,false,expert,Chacon2014,n ɨ̃ k ɨ̃,expert,Chacon2014
Koreguahe-58-heavy-1-1,Koreguahe-58-heavy-1,r.ɨ.kh.ɨ,58-heavy-94,false,expert,Chacon2014,ɾ ɨ kʰ ɨ,expert,Chacon2014
Kubeo-58-heavy-1-1,Kubeo-58-heavy-1,d.ɨ.k.ɨ,58-heavy-94,false,expert,Chacon2014,d ɨ k ɨ,expert,Chacon2014
Maihiki-58-heavy-1-1,Maihiki-58-heavy-1,d.ɨ.k.ɨ,58-heavy-94,false,expert,Chacon2014,d ɨ k ɨ,expert,Chacon2014
Sekoya-58-heavy-1-1,Sekoya-58-heavy-1,d.ɨ.k.ɨ,58-heavy-94,false,expert,Chacon2014,d ɨ k ɨ,expert,Chacon2014
Siona-58-heavy-1-1,Siona-58-heavy-1,d.ɨ.k.ɨ,58-heavy-94,false,expert,Chacon2014,d ɨ k ɨ,expert,Chacon2014
Tanimuka-58-heavy-1-1,Tanimuka-58-heavy-1,r.ĩ.k.ĩ,58-heavy-94,false,expert,Chacon2014,ɾ ĩ k ĩ,expert,Chacon2014
Tukano-58-heavy-1-1,Tukano-58-heavy-1,n.ɨ̃.k.ɨ̃,58-heavy-94,false,expert,Chacon2014,n ɨ̃ k ɨ̃,expert,Chacon2014
Tuyuka-58-heavy-1-1,Tuyuka-58-heavy-1,n.ɨ̃.k.ɨ̃,58-heavy-94,false,expert,Chacon2014,n ɨ̃ k ɨ̃,expert,Chacon2014
Wanano-58-heavy-1-1,Wanano-58-heavy-1,n.ɨ̃.k.ɨ̃,58-heavy-94,false,expert,Chacon2014,n ɨ̃ k ɨ̃,expert,Chacon2014
Prototucanoan-58-heavy-1-1,Prototucanoan-58-heavy-1,tʔ.ɨ.kk.ɨ,58-heavy-94,false,expert,Chacon2014,tˀ ɨ kː ɨ,expert,Chacon2014
Karapan-137-wife-1-1,Karapan-137-wife-1,n.ɨ̃.m.õ,137-wife-95,false,expert,Chacon2014,n ɨ̃ m õ,expert,Chacon2014
Koreguahe-137-wife-1-1,Koreguahe-137-wife-1,r.ɨ.h.o,137-wife-95,false,expert,Chacon2014,ɾ ɨ h o,expert,Chacon2014
Maihiki-137-wife-1-1,Maihiki-137-wife-1,n.ɨ.h.o,137-wife-95,false,expert,Chacon2014,n ɨ h o,expert,Chacon2014
Sekoya-137-wife-1-1,Sekoya-137-wife-1,d.ɨ.h.o,137-wife-95,false,expert,Chacon2014,d ɨ h o,expert,Chacon2014
Siona-137-wife-1-1,Siona-137-wife-1,n.ɨ̃.h.o,137-wife-95,false,expert,Chacon2014,n ɨ̃ h o,expert,Chacon2014
Tanimuka-137-wife-1-1,Tanimuka-137-wife-1,r.ũ.m.ũ,137-wife-95,false,expert,Chacon2014,ɾ ũ m ũ,expert,Chacon2014
Tukano-137-wife-1-1,Tukano-137-wife-1,n.ɨ̃.m.õ,137-wife-95,false,expert,Chacon2014,n ɨ̃ m õ,expert,Chacon2014
Tuyuka-137-wife-1-1,Tuyuka-137-wife-1,n.ɨ̃.m.õ,137-wife-95,false,expert,Chacon2014,n ɨ̃ m õ,expert,Chacon2014
Wanano-137-wife-1-1,Wanano-137-wife-1,n.ã.m.õ,137-wife-95,false,expert,Chacon2014,n ã m õ,expert,Chacon2014
Prototucanoan-137-wife-1-1,Prototucanoan-137-wife-1,tʔ.ɨ̃.p.o,137-wife-95,false,expert,Chacon2014,tˀ ɨ̃ p o,expert,Chacon2014
Barasano-27-cut-1-1,Barasano-27-cut-1,r.u.t.e,27-cut-96,false,expert,Chacon2014,ɾ u t e,expert,Chacon2014
Koreguahe-27-cut-1-1,Koreguahe-27-cut-1,r.u.ʔth.e,27-cut-96,false,expert,Chacon2014,ɾ u ˀtʰ e,expert,Chacon2014
Maihiki-27-cut-1-1,Maihiki-27-cut-1,j.ɨ.i,27-cut-145,false,expert,Chacon2014,j ɨ - i,expert,Chacon2014
Siona-27-cut-1-1,Siona-27-cut-1,t.ɨ̃.t.e,27-cut-96,false,expert,Chacon2014,t ɨ̃ t e,expert,Chacon2014
Tukano-27-cut-1-1,Tukano-27-cut-1,d.ɨ.t.e,27-cut-96,false,expert,Chacon2014,d ɨ t e,expert,Chacon2014
Wanano-27-cut-1-1,Wanano-27-cut-1,d.ɨ.t.e,27-cut-96,false,expert,Chacon2014,d ɨ t e,expert,Chacon2014
Prototucanoan-27-cut-1-1,Prototucanoan-27-cut-1,tʔ.ɨ.tt.e,27-cut-96,false,expert,Chacon2014,tˀ ɨ tː e,expert,Chacon2014
Barasano-129-trairafish-1-1,Barasano-129-trairafish-1,r.o.e,129-trairafish-97,false,expert,Chacon2014,ɾ o - e,expert,Chacon2014
Desano-129-trairafish-1-1,Desano-129-trairafish-1,d.o.e,129-trairafish-97,false,expert,Chacon2014,d o - e,expert,Chacon2014
Karapan-129-trairafish-1-1,Karapan-129-trairafish-1,r.o.s.e,129-trairafish-97,false,expert,Chacon2014,ɾ o s e,expert,Chacon2014
Koreguahe-129-trairafish-1-1,Koreguahe-129-trairafish-1,r.o.j.e,129-trairafish-97,false,expert,Chacon2014,ɾ o j e,expert,Chacon2014
Kubeo-129-trairafish-1-1,Kubeo-129-trairafish-1,d.o.j.e,129-trairafish-97,false,expert,Chacon2014,d o j e,expert,Chacon2014
Sekoya-129-trairafish-1-1,Sekoya-129-trairafish-1,d.o.j.e,129-trairafish-97,false,expert,Chacon2014,d o j e,expert,Chacon2014
Tanimuka-129-trairafish-1-1,Tanimuka-129-trairafish-1,r.o.j.e,129-trairafish-97,false,expert,Chacon2014,ɾ o j e,expert,Chacon2014
Tukano-129-trairafish-1-1,Tukano-129-trairafish-1,d.o.e,129-trairafish-97,false,expert,Chacon2014,d o - e,expert,Chacon2014
Prototucanoan-129-trairafish-1-1,Prototucanoan-129-trairafish-1,tʔ.o.j.e,129-trairafish-97,false,expert,Chacon2014,tˀ o j e,expert,Chacon2014
Barasano-139-woman-1-1,Barasano-139-woman-1,r.õ.m.ĩ.õ,139-woman-98,false,expert,Chacon2014,ɾ õ m ĩ ( - õ ),expert,Chacon2014
Desano-139-woman-1-1,Desano-139-woman-1,n.õ.m.ẽ.õ,139-woman-98,false,expert,Chacon2014,n õ m ẽ ( - õ ),expert,Chacon2014
Karapan-139-woman-1-1,Karapan-139-woman-1,r.õ.m.ĩ.õ,139-woman-98,false,expert,Chacon2014,ɾ õ m ĩ ( - õ ),expert,Chacon2014
Koreguahe-139-woman-1-1,Koreguahe-139-woman-1,r.o.m.i.o,139-woman-98,false,expert,Chacon2014,ɾ o m i ( - o ),expert,Chacon2014
Kubeo-139-woman-1-1,Kubeo-139-woman-1,n.õ.m.ĩ,139-woman-98,false,expert,Chacon2014,n õ m ĩ ( - - ),expert,Chacon2014
Maihiki-139-woman-1-1,Maihiki-139-woman-1,n.o.m.i.o,139-woman-98,false,expert,Chacon2014,n o m i ( - o ),expert,Chacon2014
Sekoya-139-woman-1-1,Sekoya-139-woman-1,n.õ.m.i.o,139-woman-98,false,expert,Chacon2014,n õ m i ( - o ),expert,Chacon2014
Siona-139-woman-1-1,Siona-139-woman-1,n.o.m.i,139-woman-98,false,expert,Chacon2014,n o m i ( - - ),expert,Chacon2014
Tanimuka-139-woman-1-1,Tanimuka-139-woman-1,r.õ.m.õ,139-woman-98,false,expert,Chacon2014,ɾ õ m õ ( - - ),expert,Chacon2014
Tukano-139-woman-1-1,Tukano-139-woman-1,n.ũ.m.ĩ.õ,139-woman-98,false,expert,Chacon2014,n ũ m ĩ ( - õ ),expert,Chacon2014
Tuyuka-139-woman-1-1,Tuyuka-139-woman-1,n.ũ.m.ĩ.õ,139-woman-98,false,expert,Chacon2014,n ũ m ĩ ( - õ ),expert,Chacon2014
Wanano-139-woman-1-1,Wanano-139-woman-1,n.ũ.m.ĩ.n.õ,139-woman-98,false,expert,Chacon2014,n ũ m ĩ ( n õ ),expert,Chacon2014
Prototucanoan-139-woman-1-1,Prototucanoan-139-woman-1,tʔ.õ.m.i,139-woman-98,false,expert,Chacon2014,tˀ õ m i ( - - ),expert,Chacon2014
Barasano-31-dove-1-1,Barasano-31-dove-1,ts.i.o.r.o,31-dove-99,false,expert,Chacon2014,ts i ( - o ɾ o ),expert,Chacon2014
Koreguahe-31-dove-1-1,Koreguahe-31-dove-1,s.i.ʔw.i,31-dove-99,false,expert,Chacon2014,s i ( ʔʷ i - - ),expert,Chacon2014
Kubeo-31-dove-1-1,Kubeo-31-dove-1,h.u.d.e,31-dove-99,false,expert,Chacon2014,h u ( d e - - ),expert,Chacon2014
Maihiki-31-dove-1-1,Maihiki-31-dove-1,s.ɨ.n.i,31-dove-99,false,expert,Chacon2014,s ɨ ( n i - - ),expert,Chacon2014
Sekoya-31-dove-1-1,Sekoya-31-dove-1,s.ɨ.r.a,31-dove-99,false,expert,Chacon2014,s ɨ ( ɾ a - - ),expert,Chacon2014
Siona-31-dove-1-1,Siona-31-dove-1,t∫.i.ʔw.i,31-dove-99,false,expert,Chacon2014,tʃ i ( ʔʷ i - - ),expert,Chacon2014
Tukano-31-dove-1-1,Tukano-31-dove-1,s.i.r.i,31-dove-99,false,expert,Chacon2014,s i ( ɾ i - - ),expert,Chacon2014
Wanano-31-dove-1-1,Wanano-31-dove-1,s.i.r.i.p.i,31-dove-99,false,expert,Chacon2014,s i ( ɾ i p i ),expert,Chacon2014
Prototucanoan-31-dove-1-1,Prototucanoan-31-dove-1,t∫.ɨ,31-dove-99,false,expert,Chacon2014,tʃ ɨ ( - - - - ),expert,Chacon2014
Barasano-51-gather-1-1,Barasano-51-gather-1,ts.ã.a,51-gather-100,false,expert,Chacon2014,ts ã - a,expert,Chacon2014
Karapan-51-gather-1-1,Karapan-51-gather-1,h.e.e,51-gather-100,false,expert,Chacon2014,h e - e,expert,Chacon2014
Koreguahe-51-gather-1-1,Koreguahe-51-gather-1,s.i.a,51-gather-100,false,expert,Chacon2014,s i - a,expert,Chacon2014
Kubeo-51-gather-1-1,Kubeo-51-gather-1,h.e.w.a,51-gather-100,false,expert,Chacon2014,h e w a,expert,Chacon2014
Maihiki-51-gather-1-1,Maihiki-51-gather-1,t∫.i.a,51-gather-100,false,expert,Chacon2014,tʃ i - a,expert,Chacon2014
Sekoya-51-gather-1-1,Sekoya-51-gather-1,s.i.a,51-gather-100,false,expert,Chacon2014,s i - a,expert,Chacon2014
Siona-51-gather-1-1,Siona-51-gather-1,t∫.i.a,51-gather-100,false,expert,Chacon2014,tʃ i - a,expert,Chacon2014
Tukano-51-gather-1-1,Tukano-51-gather-1,s.u.a,51-gather-100,false,expert,Chacon2014,s u - a,expert,Chacon2014
Wanano-51-gather-1-1,Wanano-51-gather-1,s.a.a,51-gather-100,false,expert,Chacon2014,s a - a,expert,Chacon2014
Prototucanoan-51-gather-1-1,Prototucanoan-51-gather-1,t∫.ɨ.a,51-gather-100,false,expert,Chacon2014,tʃ ɨ - a,expert,Chacon2014
Barasano-87-navel-1-1,Barasano-87-navel-1,t∫.õ.m.ɨ̃,87-navel-101,false,expert,Chacon2014,tʃ õ m ɨ̃ ( - - ),expert,Chacon2014
Desano-87-navel-1-1,Desano-87-navel-1,s.ũ.m.ũ,87-navel-101,false,expert,Chacon2014,s ũ m ũ ( - - ),expert,Chacon2014
Karapan-87-navel-1-1,Karapan-87-navel-1,h.õ.m.ɨ̃,87-navel-101,false,expert,Chacon2014,h õ m ɨ̃ ( - - ),expert,Chacon2014
Koreguahe-87-navel-1-1,Koreguahe-87-navel-1,s.ũ.h.ũ,87-navel-101,false,expert,Chacon2014,s ũ h ũ ( - - ),expert,Chacon2014
Kubeo-87-navel-1-1,Kubeo-87-navel-1,h.õ.m.ɨ̃,87-navel-101,false,expert,Chacon2014,h õ m ɨ̃ ( - - ),expert,Chacon2014
Kueretu-87-navel-1-1,Kueretu-87-navel-1,t.o.u,87-navel-101,false,expert,Chacon2014,t o - u ( - - ),expert,Chacon2014
Maihiki-87-navel-1-1,Maihiki-87-navel-1,s.õ.h.õ,87-navel-101,false,expert,Chacon2014,s õ h õ ( - - ),expert,Chacon2014
Sekoya-87-navel-1-1,Sekoya-87-navel-1,s.õ.h.õ,87-navel-101,false,expert,Chacon2014,s õ h õ ( - - ),expert,Chacon2014
Siona-87-navel-1-1,Siona-87-navel-1,t∫.õ.h.õ,87-navel-101,false,expert,Chacon2014,tʃ õ h õ ( - - ),expert,Chacon2014
Tanimuka-87-navel-1-1,Tanimuka-87-navel-1,h.ũ.m.ũ,87-navel-101,false,expert,Chacon2014,h ũ m ũ ( - - ),expert,Chacon2014
Tukano-87-navel-1-1,Tukano-87-navel-1,s.ũ.m.ũ,87-navel-101,false,expert,Chacon2014,s ũ m ũ ( - - ),expert,Chacon2014
Tuyuka-87-navel-1-1,Tuyuka-87-navel-1,s.ũ.m.ũ.ã,87-navel-101,false,expert,Chacon2014,s ũ m ũ ( - ã ),expert,Chacon2014
Wanano-87-navel-1-1,Wanano-87-navel-1,s.ɨ̃.m.ɨ̃.k.ã,87-navel-101,false,expert,Chacon2014,s ɨ̃ m ɨ̃ ( k ã ),expert,Chacon2014
Yupua-87-navel-1-1,Yupua-87-navel-1,t∫.ũ.m.ũ,87-navel-101,false,expert,Chacon2014,tʃ ũ m ũ ( - - ),expert,Chacon2014
Prototucanoan-87-navel-1-1,Prototucanoan-87-navel-1,t∫.õ.pʔ.ɨ,87-navel-101,false,expert,Chacon2014,tʃ õ pˀ ɨ ( - - ),expert,Chacon2014
Barasano-54-grass-1-1,Barasano-54-grass-1,t.a.a,54-grass-102,false,expert,Chacon2014,t a - a,expert,Chacon2014
Desano-54-grass-1-1,Desano-54-grass-1,t.a.a,54-grass-102,false,expert,Chacon2014,t a - a,expert,Chacon2014
Karapan-54-grass-1-1,Karapan-54-grass-1,t.a.a,54-grass-102,false,expert,Chacon2014,t a - a,expert,Chacon2014
Koreguahe-54-grass-1-1,Koreguahe-54-grass-1,th.a.j.a,54-grass-102,false,expert,Chacon2014,tʰ a j a,expert,Chacon2014
Kubeo-54-grass-1-1,Kubeo-54-grass-1,d.a,54-grass-102,false,expert,Chacon2014,d a - -,expert,Chacon2014
Kueretu-54-grass-1-1,Kueretu-54-grass-1,t.a.j.a,54-grass-102,false,expert,Chacon2014,t a j a,expert,Chacon2014
Maihiki-54-grass-1-1,Maihiki-54-grass-1,t.a.j.a,54-grass-102,false,expert,Chacon2014,t a j a,expert,Chacon2014
Sekoya-54-grass-1-1,Sekoya-54-grass-1,t.a.j.a,54-grass-102,false,expert,Chacon2014,t a j a,expert,Chacon2014
Siona-54-grass-1-1,Siona-54-grass-1,t.a.j.a,54-grass-102,false,expert,Chacon2014,t a j a,expert,Chacon2014
Tanimuka-54-grass-1-1,Tanimuka-54-grass-1,t.a.j.a,54-grass-102,false,expert,Chacon2014,t a j a,expert,Chacon2014
Tukano-54-grass-1-1,Tukano-54-grass-1,t.a.a,54-grass-102,false,expert,Chacon2014,t a - a,expert,Chacon2014
Tuyuka-54-grass-1-1,Tuyuka-54-grass-1,t.a.a,54-grass-102,false,expert,Chacon2014,t a - a,expert,Chacon2014
Wanano-54-grass-1-1,Wanano-54-grass-1,th.a.a,54-grass-102,false,expert,Chacon2014,tʰ a - a,expert,Chacon2014
Prototucanoan-54-grass-1-1,Prototucanoan-54-grass-1,t.a.j.a,54-grass-102,false,expert,Chacon2014,t a j a,expert,Chacon2014
Barasano-80-monkey-1-1,Barasano-80-monkey-1,g.a.k.e,80-monkey-103,false,expert,Chacon2014,g a k e,expert,Chacon2014
Desano-80-monkey-1-1,Desano-80-monkey-1,g.a.k.i,80-monkey-103,false,expert,Chacon2014,g a k i,expert,Chacon2014
Karapan-80-monkey-1-1,Karapan-80-monkey-1,a.k.e,80-monkey-103,false,expert,Chacon2014,- a k e,expert,Chacon2014
Koreguahe-80-monkey-1-1,Koreguahe-80-monkey-1,t.ã.kh.e,80-monkey-103,false,expert,Chacon2014,t ã kʰ e,expert,Chacon2014
Kubeo-80-monkey-1-1,Kubeo-80-monkey-1,t.a.k.e,80-monkey-103,false,expert,Chacon2014,t a k e,expert,Chacon2014
Maihiki-80-monkey-1-1,Maihiki-80-monkey-1,t.ã.k.e,80-monkey-103,false,expert,Chacon2014,t ã k e,expert,Chacon2014
Sekoya-80-monkey-1-1,Sekoya-80-monkey-1,t.ã.k.e,80-monkey-103,false,expert,Chacon2014,t ã k e,expert,Chacon2014
Siona-80-monkey-1-1,Siona-80-monkey-1,t.ã.k.e,80-monkey-103,false,expert,Chacon2014,t ã k e,expert,Chacon2014
Tanimuka-80-monkey-1-1,Tanimuka-80-monkey-1,t.a.k.e,80-monkey-103,false,expert,Chacon2014,t a k e,expert,Chacon2014
Tukano-80-monkey-1-1,Tukano-80-monkey-1,a.k.e,80-monkey-103,false,expert,Chacon2014,- a k e,expert,Chacon2014
Tuyuka-80-monkey-1-1,Tuyuka-80-monkey-1,a.k.e,80-monkey-103,false,expert,Chacon2014,- a k e,expert,Chacon2014
Wanano-80-monkey-1-1,Wanano-80-monkey-1,k.a,80-monkey-103,false,expert,Chacon2014,- - k a,expert,Chacon2014
